Time(Iteration),EpsilonGreedyMultiArmedBandit,UCB,TS,PHE
3306,1395.442818577364,196.01516174275727,193.77003149783928,203.9463465230156
3307,1395.8371634538953,196.01516174275727,193.77003149783928,203.9469635900324
3308,1397.0825925457402,196.01516174275727,193.88047356465955,203.9477971469013
3309,1397.2674975867044,196.01516174275727,193.88047356465955,203.9484142139181
3310,1397.5263446090128,196.02286122738712,193.88047356465955,203.9484142139181
3311,1397.9405722541562,196.05580001658663,193.95928331173243,203.98135300311762
3312,1399.2598140644557,196.05580001658663,193.95928331173243,203.98309910146457
3313,1399.2598140644557,196.06349950121648,193.95928331173243,203.98546226682834
3314,1399.2598140644557,196.06349950121648,193.95928331173243,203.98607933384514
3315,1399.2606476213246,196.06349950121648,193.95928331173243,204.03251900333177
3316,1399.7607713835882,196.06349950121648,193.99330365273013,204.10646495228474
3317,1400.3464451988955,196.07119898584634,194.0018366942289,204.1088281176485
3318,1400.8364812336938,196.07119898584634,194.01143022126078,204.12016774302734
3319,1400.8364812336938,196.07119898584634,194.02040668127586,204.12914420304242
3320,1400.8364812336938,196.14265818822915,194.02123075269375,204.13150736840618
3321,1400.8364812336938,196.14265818822915,194.02123075269375,204.13387053376994
3322,1400.8382273320408,196.1929381014461,194.078359815085,204.1356166321169
3323,1400.8382273320408,196.1929381014461,194.0789768821018,204.1806056777178
3324,1400.8390608889097,196.1929381014461,194.0789768821018,204.18143923458672
3325,1401.097907911218,196.1929381014461,194.0789768821018,204.2287914455514
3326,1401.099654009565,196.1929381014461,194.0789768821018,204.2737804911523
3327,1401.4116166455256,196.1929381014461,194.0789768821018,204.2737804911523
3328,1401.6385343728352,196.1929381014461,194.0789768821018,204.2743975581691
3329,1401.8747539150604,196.1929381014461,194.0789768821018,204.27614365651607
3330,1401.8747539150604,196.1929381014461,194.0789768821018,204.36277373131276
3331,1402.4196659240595,196.27254969242608,194.0877463377158,204.37092611990994
3332,1402.7772677993191,196.37388065401748,194.0877463377158,204.3732892852737
3333,1402.7772677993191,196.37388065401748,194.0877463377158,204.37565245063746
3334,1402.7772677993191,196.37388065401748,194.0883634047326,204.37626951765426
3335,1402.7772677993191,196.45349224499748,194.0979569317645,204.43002801886917
3336,1402.8364096125417,196.8341120198377,194.0979569317645,204.43064508588597
3337,1403.2726312163443,196.8341120198377,194.0985739987813,204.43300825124973
3338,1403.2726312163443,196.8341120198377,194.0991910657981,204.47799729685065
3339,1403.2726312163443,196.8341120198377,194.0991910657981,204.4803604622144
3340,1403.9784846809748,196.8341120198377,194.10734345439528,204.4885128508116
3341,1403.9784846809748,196.8341120198377,194.10796052141208,204.4885128508116
3342,1403.9784846809748,196.8341120198377,194.10796052141208,204.4891299178284
3343,1403.9784846809748,196.8341120198377,194.10796052141208,204.4897469848452
3344,1404.0883096807784,196.8341120198377,194.10796052141208,204.5273094274367
3345,1404.4519988691432,196.8341120198377,194.10796052141208,204.57291554005442
3346,1404.9182419689366,196.8341120198377,194.10796052141208,204.57527870541819
3347,1405.7518699279358,197.0434619347151,194.10878459282998,204.62345498780076
3348,1406.8223298111818,197.0434619347151,194.10878459282998,204.62345498780076
3349,1407.4855249333768,197.0434619347151,194.10940165984678,204.62407205481756
3350,1407.9363976462976,197.0434619347151,194.10940165984678,204.62407205481756
3351,1408.7274194188271,197.0434619347151,194.1100187268636,204.66967816743528
3352,1408.7274194188271,197.0434619347151,194.1100187268636,204.7072406100268
3353,1409.087414694961,197.1236905927119,194.11899518687866,204.71601006564077
3354,1409.087414694961,197.12430765972871,194.12776464249265,204.72477952125476
3355,1409.7644177548523,197.12430765972871,194.1295107408396,204.72477952125476
3356,1410.2829844889902,197.12430765972871,194.1295107408396,204.72539658827156
3357,1410.283818045859,197.12430765972871,194.1295107408396,204.72623014514048
3358,1410.283818045859,197.12430765972871,194.15205158093113,204.73499960075446
3359,1410.7430940939043,197.12430765972871,194.15266864794793,204.75006261624594
3360,1410.7430940939043,197.12430765972871,194.1550318133117,204.8092331089401
3361,1410.7430940939043,197.12430765972871,194.1556488803285,204.81159627430387
3362,1410.7430940939043,197.12430765972871,194.1562659473453,204.81221334132067
3363,1411.469473694602,197.12430765972871,194.1562659473453,204.81283040833748
3364,1411.6269296114049,197.12430765972871,194.1562659473453,204.8584365209552
3365,1411.9526266949001,197.12430765972871,194.1562659473453,204.86018261930215
3366,1411.953460251769,197.12492472674552,194.1562659473453,204.8625457846659
3367,1412.3893142490656,197.12492472674552,194.1562659473453,204.8625457846659
3368,1412.3893142490656,197.2045363177255,194.16441833594249,204.8713152402799
3369,1412.3893142490656,197.2045363177255,194.16441833594249,204.8713152402799
3370,1412.3893142490656,197.27988567054285,194.17211782057234,204.8713152402799
3371,1412.3893142490656,197.37802436495573,194.17211782057234,204.8713152402799
3372,1412.8125584936622,197.47616305936862,194.17211782057234,204.8713152402799
3373,1412.8125584936622,197.5736846867647,194.17211782057234,204.88699532278818
3374,1412.8125584936622,197.5736846867647,194.1798173052022,204.88935848815194
3375,1412.870866750016,197.83956730218875,194.180434372219,204.94929448029023
3376,1413.2767865597687,197.93770599660164,194.20836118416932,204.94929448029023
3377,1413.5856872278425,198.02120773801616,194.2173376441844,205.00325998590623
3378,1413.5856872278425,198.11872936541224,194.26225275405628,205.00325998590623
3379,1414.7140150264026,198.21686805982512,194.26286982107308,205.00325998590623
3380,1414.7165946816185,198.29221741264246,194.26369389249098,205.00409354277514
3381,1414.7620382328505,198.38973904003853,194.26369389249098,205.0064567081389
3382,1415.155026862455,198.47324078145306,194.4347394078023,205.04284021450036
3383,1415.155026862455,198.57137947586594,194.4347394078023,205.09019242546503
3384,1415.155026862455,198.57137947586594,194.4347394078023,205.15024448655743
3385,1415.155026862455,198.66258070191031,194.4437158678174,205.16158411193626
3386,1415.8949485015762,198.74669951034164,194.45186825641457,205.17118712441916
3387,1415.895782058445,198.8226659301758,194.45505549319623,205.17180419143597
3388,1416.220720267924,198.8226659301758,194.45505549319623,205.17180419143597
3389,1417.1428225372233,198.8232829971926,194.45505549319623,205.17242125845277
3390,1417.7438086360612,198.90740180562392,194.4640319532113,205.18201478548465
3391,1418.1800302398638,198.90740180562392,194.4640319532113,205.18201478548465
3392,1418.1800302398638,198.99390526962145,194.4640319532113,205.18201478548465
3393,1418.1808637967326,198.99452233663825,194.4640319532113,205.18201478548465
3394,1418.1808637967326,199.2592538825012,194.4969707424108,205.25994262028507
3395,1418.2030360713113,199.25987094951802,194.4969707424108,205.26230578564883
3396,1418.2030360713113,199.26048801653482,194.4969707424108,205.26230578564883
3397,1418.2047821696583,199.26048801653482,194.5059472024259,205.27302834401087
3398,1418.4363043591145,199.26110508355163,194.5059472024259,205.27364541102767
3399,1418.4363043591145,199.26110508355163,194.5059472024259,205.27600857639143
3400,1418.8405404583543,199.26110508355163,194.5059472024259,205.2783717417552
3401,1418.8405404583543,199.26942163519828,194.51426375407254,205.278988808772
3402,1418.8422865567013,199.26942163519828,194.51426375407254,205.28073490711895
3403,1418.8422865567013,199.26942163519828,194.51426375407254,205.28309807248272
3404,1419.6165383661905,199.2700387022151,194.58614152519434,205.3150810678781
3405,1419.6165383661905,199.2706557692319,194.58675859221114,205.31744423324187
3406,1419.6165383661905,199.34912673532006,194.58675859221114,205.35038302244138
3407,1419.6165383661905,199.34974380233686,194.66495676468463,205.42560896509073
3408,1419.6165383661905,199.34974380233686,194.67265624931449,205.46317140768224
3409,1419.6165383661905,199.34974380233686,194.67265624931449,205.5105236186469
3410,1419.6165383661905,199.43504751443248,194.67348032073238,205.51114068566372
3411,1420.53530899747,199.4356645814493,194.67409738774919,205.51114068566372
3412,1421.204401498493,199.4362816484661,194.67409738774919,205.51350385102748
3413,1421.724447023419,199.4362816484661,194.68179687237904,205.51524994937444
3414,1421.724447023419,199.4368987154829,194.68241393939584,205.56023899497535
3415,1422.8651279171615,199.4368987154829,194.6901134240257,205.5619850933223
3416,1422.8651279171615,199.44587517549797,194.69826581262288,205.5701374819195
3417,1423.2992358161111,199.44649224251478,194.69826581262288,205.5707545489363
3418,1423.8130253219267,199.44710930953158,194.69826581262288,205.5707545489363
3419,1424.0104860242998,199.45587876514557,194.70724227263796,205.57890693753347
3420,1424.184072150017,199.45649583216237,194.71621873265303,205.58850046456536
3421,1424.184905706886,199.45711289917918,194.7247517741518,205.58911753158216
3422,1424.184905706886,199.45772996619598,194.7253688411686,205.58911753158216
3423,1424.542442719707,199.47341004870427,194.7259859081854,205.6065437124374
3424,1424.542442719707,199.50743038970197,194.73496236820048,205.61788333781624
3425,1424.723682245828,199.50804745671877,194.73496236820048,205.66287238341715
3426,1424.723682245828,199.50866452373558,194.73496236820048,205.69581117261666
3427,1424.723682245828,199.50928159075238,194.7355794352173,205.74080021821757
3428,1425.1138957516162,199.64878178141194,194.7355794352173,205.74080021821757
3429,1425.8059236526547,199.64939884842875,195.06948606234707,205.74141728523438
3430,1425.8076697510016,199.64939884842875,195.06948606234707,205.74141728523438
3431,1426.079320366842,199.74761778102985,195.06948606234707,205.7753666980782
3432,1426.079320366842,199.75721130806173,195.10412347036157,205.78351908667537
3433,1426.079320366842,199.9053250891353,195.11930365707715,205.8004453717379
3434,1426.079320366842,199.9053250891353,195.1834819435691,205.83006520176954
3435,1426.079320366842,199.9053250891353,195.1834819435691,205.8324283671333
3436,1426.079320366842,199.9059421561521,195.18584510893285,205.8663777799771
3437,1426.079320366842,199.91491861616717,195.19482156894793,205.8753542399922
3438,1426.5561223539744,199.91553568318398,195.19543863596473,205.8761877968611
3439,1426.5561223539744,200.01234393558542,195.2044150959798,205.88752742223994
3440,1426.5561223539744,200.01296100260222,195.20503216299662,205.8898905876037
3441,1427.1562748959434,200.01357806961903,195.20564923001342,205.8898905876037
3442,1427.4668494652728,200.01419513663583,195.20564923001342,205.8905076546205
3443,1427.5432483329223,200.03757470377397,195.20564923001342,205.8905076546205
3444,1427.5432483329223,200.03819177079077,195.20626629703023,205.8911247216373
3445,1427.8522823238857,200.03880883780758,195.20688336404703,205.89348788700107
3446,1427.8522823238857,200.03942590482438,195.20688336404703,205.94084009796575
3447,1428.1772205333646,200.04178907018814,195.20688336404703,206.00175668900687
3448,1428.1772205333646,200.04240613720495,195.20688336404703,206.00237375602367
3449,1428.624521231526,200.04302320422175,195.2214464837458,206.00473692138743
3450,1428.732986204545,200.0664027713599,195.22976303539247,206.00473692138743
3451,1429.2705912614624,200.0670198383767,195.23038010240927,206.00473692138743
3452,1429.2714248183313,200.0676369053935,195.28262759392746,206.01433044841932
3453,1429.2714248183313,200.0682539724103,195.28262759392746,206.01669361378308
3454,1429.4999251295706,200.22708862337555,195.2961919740039,206.01731068079988
3455,1430.0526565544221,200.2294517887393,195.30434436260109,206.05744606479246
3456,1430.4231535259544,200.23006885575612,195.31568398797992,206.0687856901713
3457,1430.4231535259544,200.23243202111988,195.31568398797992,206.07114885553506
3458,1430.4231535259544,200.23304908813668,195.31568398797992,206.07351202089882
3459,1430.7231846619682,200.2336661551535,195.31568398797992,206.07587518626258
3460,1430.9190375670462,200.42511274251794,195.32574663797354,206.07823835162634
3461,1431.6687190318405,200.42572980953474,195.32574663797354,206.07885541864314
3462,1431.6687190318405,200.42634687655155,195.33534016500542,206.08783187865822
3463,1431.6687190318405,200.42696394356835,195.33534016500542,206.09019504402198
3464,1431.6687190318405,200.42758101058516,195.36936050600312,206.09896449963597
3465,1431.6687190318405,200.42819807760196,195.39827944985913,206.15293000525196
3466,1432.313264230873,200.42881514461877,195.39827944985913,206.20028221621664
3467,1433.1008305830383,200.42881514461877,195.39827944985913,206.20028221621664
3468,1433.1008305830383,200.42943221163557,195.39827944985913,206.20028221621664
3469,1433.6283994023308,200.43004927865238,195.39827944985913,206.20028221621664
3470,1434.141645079324,200.44572936116066,195.39827944985913,206.2153452317081
3471,1434.3095041001238,200.44572936116066,195.39827944985913,206.21709133005507
3472,1434.3095041001238,200.44634642817746,195.39827944985913,206.26208037565598
3473,1435.2794435995709,200.44634642817746,195.39827944985913,206.26382647400294
3474,1435.2794435995709,200.44696349519427,195.39889651687594,206.31117868496762
3475,1435.792577005265,200.45528004684093,195.4065960015058,206.31262930885333
3476,1437.1050367758903,200.45589711385773,195.41491255315245,206.3149924742171
3477,1437.1050367758903,200.45651418087454,195.41491255315245,206.3156095412339
3478,1437.1050367758903,200.45713124789134,195.41491255315245,206.41442523574034
3479,1437.1050367758903,200.47281133039962,195.41552962016925,206.43010531824862
3480,1437.1050367758903,200.47342839741643,195.41552962016925,206.43010531824862
3481,1437.1050367758903,200.4757915627802,195.417892785533,206.43246848361238
3482,1438.2847784754285,200.476408629797,195.41850985254982,206.43483164897614
3483,1438.2847784754285,200.4770256968138,195.41850985254982,206.48218385994082
3484,1438.2847784754285,200.4776427638306,195.41912691956662,206.48454702530458
3485,1438.2847784754285,200.48000592919436,195.41912691956662,206.48454702530458
3486,1438.7248650466738,200.48062299621117,195.41912691956662,206.5301531379223
3487,1438.7248650466738,200.48124006322797,195.4272793081638,206.53892259353628
3488,1439.636472373696,200.48185713024478,195.4272793081638,206.5395396605531
3489,1439.636472373696,200.48185713024478,195.43625576817888,206.54769204915027
3490,1439.8089262652295,200.56032809633294,195.43625576817888,206.59197046372861
3491,1440.1551556504578,200.56094516334974,195.43625576817888,206.59258753074542
3492,1440.1551556504578,200.56156223036655,195.4368728351957,206.59258753074542
3493,1440.1551556504578,200.56217929738335,195.4368728351957,206.59320459776222
3494,1441.3767006992346,200.56279636440016,195.4374899022125,206.59320459776222
3495,1441.8279500205429,200.56279636440016,195.4374899022125,206.6021810577773
3496,1441.8279500205429,200.56341343141696,195.44580645385915,206.69967949250707
3497,1442.66681700157,200.56403049843377,195.4481696192229,206.69967949250707
3498,1443.41508642275,200.56464756545057,195.4487866862397,206.69967949250707
3499,1443.5982164584677,200.56526463246738,195.44940375325652,206.8196215344296
3500,1443.5982164584677,200.56762779783114,195.45710323788637,206.82198469979335
3501,1443.5982164584677,200.56824486484794,195.45946640325013,206.8243478651571
3502,1443.5990500153366,200.56968600328264,195.46029047466803,206.82836865880768
3503,1443.97267318044,200.56968600328264,195.47614234789506,206.83652104740486
3504,1444.564558318542,200.61037737956988,195.5162166571655,206.83713811442166
3505,1444.564558318542,200.6109944465867,195.5162166571655,206.88449032538634
3506,1444.564558318542,200.78175251239554,195.55085406518,206.89346678540142
3507,1444.6054661846813,200.78236957941235,195.59176193131935,206.9408189963661
3508,1444.6054661846813,200.7847327447761,195.59412509668311,206.9408189963661
3509,1444.6054661846813,200.78709591013987,195.61688759680445,206.94318216172985
3510,1444.6054661846813,200.78709591013987,195.61688759680445,206.94318216172985
3511,1444.7715791071341,200.78771297715667,195.6252041484511,206.94318216172985
3512,1444.7715791071341,200.78833004417348,195.6258212154679,206.9455453270936
3513,1444.7733252054811,200.78833004417348,195.6258212154679,207.1047473422435
3514,1444.77415876235,200.9771456682858,195.6354147424998,207.1137332877096
3515,1444.77415876235,200.9777627353026,195.6354147424998,207.11609645307337
3516,1445.7712901559303,200.9783798023194,195.65209068714472,207.1928244588107
3517,1446.297117781165,200.9789968693362,195.65270775416153,207.1928244588107
3518,1446.297117781165,200.97961393635302,195.6550709195253,207.19518762417445
3519,1446.5052869596757,200.98023100336982,195.6550709195253,207.19580469119126
3520,1446.5052869596757,200.98023100336982,195.66277040415514,207.2185671913126
3521,1446.9378056037397,200.98084807038663,195.67153985976913,207.22754365132766
3522,1446.9378056037397,200.98146513740343,195.67985641141578,207.26746925928293
3523,1447.275062145294,200.98146513740343,195.67985641141578,207.31245830488385
3524,1447.2758957021629,200.98290627583813,195.68068048283368,207.31647909853442
3525,1447.938309535678,200.98290627583813,195.68068048283368,207.31647909853442
3526,1447.9391430925468,200.98352334285494,195.68899703448034,207.31792972242013
3527,1448.6765453743535,200.98414040987174,195.69776649009432,207.3260821110173
3528,1448.6765453743535,200.98475747688855,195.69776649009432,207.3260821110173
3529,1448.6765453743535,200.98537454390535,195.69838355711113,207.3260821110173
3530,1448.6765453743535,200.98537454390535,195.7065359457083,207.3342344996145
3531,1448.6765453743535,200.98537454390535,195.71705149966925,207.38973909917635
3532,1449.079466861014,200.98537454390535,195.719414665033,207.3921022645401
3533,1449.7714947620525,200.98599161092216,195.719414665033,207.3921022645401
3534,1450.4064446602536,200.98660867793896,195.72003173204982,207.3935434029748
3535,1450.4064446602536,200.98722574495577,195.7352119187654,207.4087235896904
3536,1450.9262464309954,200.98784281197257,195.7358289857822,207.4087235896904
3537,1451.653359756724,200.98845987898937,195.736446052799,207.45432970230812
3538,1452.913650250002,200.98907694600618,195.736446052799,207.50076937179475
3539,1453.1481236938803,200.99784640162017,195.7454225128141,207.51036289882663
3540,1453.1489572507492,200.99846346863697,195.7460395798309,207.51119645569554
3541,1453.5879988292154,200.99846346863697,195.7460395798309,207.55618550129645
3542,1454.419892050981,200.99908053565377,195.7460395798309,207.55763612518217
3543,1454.8485614660506,200.99908053565377,195.7460395798309,207.60262517078309
3544,1454.8485614660506,200.99908053565377,195.76962615137012,207.60344924220098
3545,1454.8485614660506,201.00144370101754,195.76962615137012,207.66200266787834
3546,1456.5545115477087,201.00144370101754,195.9080026616134,207.73835764185785
3547,1456.9831809627783,201.00206076803434,195.9225657813122,207.75292076155662
3548,1457.6998997008318,201.15530701989937,195.9225657813122,207.7928463695119
3549,1458.5198885837497,201.15530701989937,195.92431187965914,207.8531458935362
3550,1458.5962874513991,201.15592408691617,195.92492894667595,207.90049810450088
3551,1458.5962874513991,201.15654115393298,195.93390540669103,207.91009163153277
3552,1459.3020847687326,201.25967408201706,195.93452247370783,207.91009163153277
3553,1459.3020847687326,201.26029114903386,195.93452247370783,207.91070869854957
3554,1459.3044479340963,201.26029114903386,195.93452247370783,207.95806090951424
3555,1460.6451225567946,201.43658482230677,195.93513954072463,208.01811297060664
3556,1461.1171624954516,201.43720188932357,195.9375027060884,208.06310201620755
3557,1462.0338824272374,201.43720188932357,195.9375027060884,208.06310201620755
3558,1462.0338824272374,201.43956505468734,195.95442899115093,208.0654651815713
3559,1462.245363015592,201.44018212170414,195.95504605816774,208.11045422717223
3560,1462.247109113939,201.44018212170414,195.95504605816774,208.11045422717223
3561,1462.248855212286,201.44018212170414,195.95504605816774,208.17075375119654
3562,1462.8712530858386,201.44079918872094,195.95504605816774,208.1731169165603
3563,1462.8712530858386,201.4431623540847,195.9574092235315,208.22046912752498
3564,1462.8712530858386,201.4437794211015,195.9574092235315,208.22108619454178
3565,1462.8729991841856,201.4437794211015,195.95915532187846,208.22108619454178
3566,1462.8755788394014,201.4437794211015,196.02232579234644,208.26015791270885
3567,1462.8764123962703,201.44439648811831,196.0246889577102,208.26335463494152
3568,1463.3423361831794,201.44501355513512,196.0246889577102,208.30896074755924
3569,1464.2783829995963,201.44501355513512,196.03238844234005,208.30896074755924
3570,1464.2783829995963,201.44563062215192,196.03238844234005,208.32638692841448
3571,1464.2783829995963,201.44799378751568,196.04136490235513,208.33690248237542
3572,1464.2783829995963,201.4486108545325,196.04906438698498,208.33926564773918
3573,1464.2783829995963,201.45097401989625,196.05676387161483,208.34162881310294
3574,1464.2783829995963,201.45333718526,196.05676387161483,208.3439919784667
3575,1464.9410987245656,201.45395425227682,196.05676387161483,208.3439919784667
3576,1465.7106138595877,201.45395425227682,196.05676387161483,208.3439919784667
3577,1465.7106138595877,201.45457131929362,196.05738093863164,208.3527614340807
3578,1466.3251451066685,201.45518838631043,196.05738093863164,208.3977504796816
3579,1466.4929610423555,201.45518838631043,196.05738093863164,208.4453191804984
3580,1466.4929610423555,201.45580545332723,196.05738093863164,208.44768234586215
3581,1466.9588848292647,201.45642252034403,196.06697446566352,208.49422124846873
3582,1466.9588848292647,201.45703958736084,196.06697446566352,208.49483831548554
3583,1467.5451327354913,201.45765665437764,196.07529101731018,208.49483831548554
3584,1467.6519916551488,201.45827372139445,196.07529101731018,208.49545538250234
3585,1468.7096796167266,201.45827372139445,196.0860135756722,208.50360777109952
3586,1469.5507673033942,201.45889078841125,196.0956071027041,208.51494739647836
3587,1469.551600860263,201.461253953775,196.0956071027041,208.51814411871104
3588,1469.6999414649176,201.461253953775,196.0956071027041,208.51814411871104
3589,1469.7016875632646,201.461253953775,196.0956071027041,208.519890217058
3590,1469.7016875632646,201.46187102079182,196.10917148278054,208.5205072840748
3591,1470.6177396554654,201.50256239707906,196.10978854979734,208.53557029956627
3592,1470.6194857538123,201.78874416029362,196.11876500981242,208.54454675958135
3593,1470.6194857538123,201.78874416029362,196.11876500981242,208.54454675958135
3594,1470.642482099809,201.85292244678556,196.2571415200557,208.574166589613
3595,1470.9638827881079,201.89619347828867,196.25797507692462,208.57736331184566
3596,1470.9638827881079,201.89619347828867,196.2661274655218,208.63132881746165
3597,1470.9638827881079,201.89681054530547,196.2661274655218,208.67631786306256
3598,1471.1925466137645,201.89681054530547,196.2661274655218,208.67806396140952
3599,1471.1933801706334,201.89742761232228,196.2661274655218,208.67951458529524
3600,1471.5346055865434,201.93986508695647,196.27382695015166,208.67951458529524
3601,1471.5346055865434,201.94048215397328,196.27444401716846,208.68013165231204
3602,1472.1338461258204,201.94109922099008,196.28403754420034,208.68972517934392
3603,1472.134463192837,201.9417162880069,196.2917370288302,208.69208834470768
3604,1472.134463192837,201.9423333550237,196.32110497921522,208.69352948314238
3605,1472.8014772002668,201.9429504220405,196.32172204623203,208.69589264850615
3606,1473.2637433603716,201.94531358740426,196.32172204623203,208.69589264850615
3607,1473.5677533632006,201.9868385205604,196.32233911324883,208.69908937073882
3608,1474.0397933018576,201.98745558757722,196.3313155732639,208.7078588263528
3609,1474.0397933018576,201.98981875294098,196.33367873862767,208.75284787195372
3610,1474.2479624803682,201.99043581995778,196.33429580564447,208.75284787195372
3611,1474.250542135584,201.99043581995778,196.33429580564447,208.75368142882263
3612,1474.252288233931,201.99043581995778,196.33429580564447,208.75368142882263
3613,1474.252288233931,202.16599070655693,196.33665897100823,208.90589243644592
3614,1474.254034332278,202.16599070655693,196.33665897100823,208.90763853479288
3615,1474.9284577369535,202.16660777357373,196.33727603802504,208.90763853479288
3616,1475.091803767635,202.16722484059053,196.33727603802504,208.90763853479288
3617,1475.093549865982,202.20729914986097,196.33727603802504,208.90763853479288
3618,1475.3523740618587,202.20729914986097,196.339022136372,208.90763853479288
3619,1475.3523740618587,202.20791621687778,196.3396392033888,208.90763853479288
3620,1476.069259699412,202.21027938224154,196.34200236875256,208.91000170015664
3621,1476.8189411642063,202.21089644925834,196.4061806552445,208.93962153018828
3622,1476.8206872625533,202.21089644925834,196.41388013987435,208.94136762853523
3623,1477.2869774605133,202.21151351627515,196.42347366690623,208.95270725391407
3624,1477.395809481859,202.21213058329195,196.42347366690623,208.95270725391407
3625,1477.5042744548782,202.21274765030876,196.42409073392304,208.9983133665318
3626,1477.5042744548782,202.2137582739531,196.42470780093984,209.0433024121327
3627,1477.5042744548782,202.2143753409699,196.42470780093984,209.0439194791495
3628,1477.956893266146,202.2143753409699,196.42470780093984,209.04566557749646
3629,1479.3019648246654,202.2143753409699,196.42470780093984,209.04741167584342
3630,1479.3045444798813,202.2143753409699,196.4264538992868,209.06958395042216
3631,1479.3045444798813,202.2149924079867,196.4270709663036,209.11519006303988
3632,1479.3045444798813,202.2156094750035,196.4606268225199,209.1937349648571
3633,1479.7370631239453,202.2162265420203,196.46124388953672,209.19609813022086
3634,1479.7851033509246,202.2168436090371,196.46186095655352,209.19671519723767
3635,1479.8939353722703,202.21920677440087,196.46422412191728,209.19671519723767
3636,1480.4211634439712,202.21982384141768,196.46658728728104,209.19733226425447
3637,1480.4211634439712,202.22044090843448,196.46658728728104,209.21301234676275
3638,1480.4211634439712,202.2210579754513,196.4742867719109,209.21362941377956
3639,1480.4229095423182,202.2210579754513,196.4742867719109,209.2153755121265
3640,1480.4229095423182,202.2216750424681,196.4749038389277,209.230438527618
3641,1480.4252727076819,202.2222921094849,196.4755209059445,209.23280169298175
3642,1481.1749541724762,202.22465527484866,196.4755209059445,209.2351648583455
3643,1481.1749541724762,202.22527234186546,196.4755209059445,209.23752802370927
3644,1481.1749541724762,202.22588940888227,196.4761379729613,209.23989118907303
3645,1481.5981984170728,202.22588940888227,196.4761379729613,209.23989118907303
3646,1481.5981984170728,202.22825257424603,196.4761379729613,209.23989118907303
3647,1481.5981984170728,202.22886964126283,196.47850113832507,209.23989118907303
3648,1481.6211947630695,202.22948670827964,196.47850113832507,209.23989118907303
3649,1482.3483080887981,202.2318498736434,196.48086430368883,209.2422543544368
3650,1482.3483080887981,202.2324669406602,196.48086430368883,209.2428714214536
3651,1482.7119272652396,202.233084007677,196.48148137070564,209.32687353353174
3652,1482.7119272652396,202.2337010746938,196.49107489773752,209.33821315891058
3653,1483.0198023957385,202.23431814171062,196.49877438236737,209.33821315891058
3654,1483.0198023957385,202.23493520872742,196.50113754773113,209.33883022592738
3655,1483.0206359526073,202.23555227574423,196.50175461474794,209.33883022592738
3656,1483.7375215901607,202.237915441108,196.50175461474794,209.33883022592738
3657,1484.1118749438926,202.38431474332694,196.50175461474794,209.34057632427434
3658,1484.1118749438926,202.3866779086907,196.5094540993778,209.34057632427434
3659,1484.1118749438926,202.38904107405446,196.5100711663946,209.35563933976582
3660,1484.423477900455,202.38965814107127,196.51243433175836,209.40146194223564
3661,1484.4456501750337,202.39027520808807,196.51243433175836,209.40146194223564
3662,1484.4456501750337,202.39089227510487,196.51243433175836,209.40146194223564
3663,1484.9466074941663,202.39150934212168,196.51305139877516,209.40291256612136
3664,1484.9466074941663,202.39150934212168,196.52075088340501,209.40291256612136
3665,1484.9483535925133,202.39150934212168,196.52075088340501,209.40465866446831
3666,1484.9483535925133,202.39212640913848,196.5303444104369,209.4136351244834
3667,1484.9483535925133,202.3927434761553,196.5303444104369,209.41599828984715
3668,1485.4547645702964,202.42843898734606,196.53932087045197,209.5199967575496
3669,1486.1086421733266,202.42905605436286,196.54168403581573,209.5206138245664
3670,1486.452810369709,202.42967312137966,196.54230110283254,209.5212308915832
3671,1486.4882478345596,202.43029018839647,196.54291816984934,209.56621993718412
3672,1486.4882478345596,202.43090725541327,196.54291816984934,209.61120898278503
3673,1487.2510054909665,202.46423960124028,196.54375172671826,209.64414777198454
3674,1487.6698664269902,202.46485666825708,196.54436879373506,209.68913681758545
3675,1487.6698664269902,202.4654737352739,196.5608377339789,209.7446414171473
3676,1487.6698664269902,202.4660908022907,196.5614548009957,209.79024752976503
3677,1487.670699983859,202.4667078693075,196.5614548009957,209.80676116914222
3678,1487.672446082206,202.4667078693075,196.5614548009957,209.80676116914222
3679,1487.672446082206,202.46907103467126,196.62625015450445,209.83874416453762
3680,1488.175817090433,202.46968810168806,196.6443767230351,209.8483376915695
3681,1488.544699916116,202.47205126705182,196.6449937900519,209.8489547585863
3682,1489.2379847523628,202.47205126705182,196.6449937900519,209.8497883154552
3683,1489.2379847523628,202.47441443241559,196.6449937900519,209.85040538247202
3684,1489.2601570269414,202.47677759777935,196.6449937900519,209.85276854783578
3685,1489.2601570269414,202.4791407631431,196.6456108570687,209.85338561485258
3686,1489.2601570269414,202.49656694399835,196.6456108570687,209.87081179570782
3687,1490.2714686214463,202.4989301093621,196.6456108570687,209.87142886272463
3688,1490.2714686214463,202.4995471763789,196.65458731708378,209.92601143535742
3689,1490.2714686214463,202.63619934652434,196.65520438410059,209.95799443075282
3690,1490.4209109867538,202.6379454448713,196.65520438410059,209.95799443075282
3691,1490.4209109867538,202.64030861023505,196.66479791113247,209.9667638863668
3692,1490.4226570851008,202.642054708582,196.66479791113247,209.9667638863668
3693,1490.4226570851008,202.64441787394577,196.66479791113247,209.9667638863668
3694,1490.8060805562739,202.64678103930953,196.67377437114754,209.97727944032775
3695,1490.9544211609284,202.6491442046733,196.67377437114754,209.9796426056915
